month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,15.42,0.0,15.42
2,16.86,0.12,16.74
3,31.5,2.48,29.02
4,30.95,16.74,14.75
5,63.37,59.53,3.84
6,87.74,87.74,0.0
7,64.79,64.79,0.0
8,49.0,48.55,0.46
9,42.84,41.51,1.33
10,17.67,8.09,9.59
11,20.78,1.97,18.81
12,14.7,0.61,14.08
