month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,148.34,80.2,68.14
2,118.05,65.08,53.47
3,113.17,81.57,31.6
4,114.06,100.81,13.25
5,105.37,104.69,1.0
6,100.02,99.82,0.2
7,100.02,100.02,0.0
8,98.11,98.11,0.0
9,141.01,141.01,0.0
10,139.23,138.5,0.73
11,149.6,131.56,18.05
12,136.9,94.42,42.48
