month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,23.69,0.09,23.6
2,20.85,2.15,18.7
3,27.33,8.45,18.88
4,23.1,13.35,9.75
5,61.6,59.2,2.4
6,76.36,76.36,0.0
7,82.83,82.83,0.0
8,61.16,61.16,0.0
9,41.84,41.7,0.14
10,34.34,23.46,10.88
11,27.53,6.1,21.43
12,23.53,0.05,23.48
