month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,36.27,1.71,35.37
2,22.16,0.97,21.52
3,23.81,1.84,22.49
4,24.91,13.7,11.1
5,42.9,39.39,3.51
6,68.14,68.14,0.0
7,76.08,76.08,0.0
8,56.48,56.48,0.0
9,46.23,45.23,1.0
10,27.86,15.38,12.73
11,31.16,5.1,26.48
12,22.23,0.65,22.2
