month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,30.11,0.03,30.09
2,16.61,0.07,16.55
3,11.97,0.25,11.71
4,21.53,9.16,12.37
5,58.89,54.47,4.41
6,95.29,95.29,0.0
7,95.29,95.29,0.0
8,69.98,69.98,0.0
9,55.21,52.26,2.95
10,35.31,15.23,20.08
11,26.31,1.16,25.15
12,17.72,0.0,17.72
