month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,162.06,152.0,10.06
2,98.53,95.45,3.08
3,88.58,86.15,2.43
4,56.79,56.79,0.0
5,43.02,43.02,0.0
6,37.42,37.42,0.0
7,23.23,23.23,0.0
8,28.02,28.02,0.0
9,33.14,33.14,0.0
10,94.02,93.5,0.52
11,167.87,163.48,4.38
12,154.28,142.8,11.48
