month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,85.74,21.99,63.75
2,62.15,12.83,50.09
3,81.51,31.96,49.55
4,80.05,56.99,23.06
5,101.19,97.88,3.32
6,108.62,108.62,0.0
7,111.32,111.32,0.0
8,137.35,137.35,0.0
9,108.99,108.92,0.08
10,101.25,95.72,5.53
11,104.18,61.12,43.05
12,92.58,29.12,63.46
