month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,23.1,0.05,23.05
2,16.92,0.04,16.88
3,28.43,1.73,26.71
4,27.72,12.02,15.61
5,57.93,49.27,8.65
6,69.9,69.9,0.0
7,73.75,73.75,0.0
8,59.63,59.63,0.0
9,46.48,44.06,2.42
10,21.1,11.22,9.87
11,21.26,2.21,19.05
12,15.31,0.35,14.96
