month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,134.62,124.26,10.36
2,80.39,77.1,3.29
3,78.52,76.97,1.55
4,67.93,67.93,0.0
5,52.2,52.2,0.0
6,42.59,42.59,0.0
7,30.46,30.46,0.0
8,28.65,28.65,0.0
9,39.81,39.81,0.0
10,101.3,100.98,0.32
11,145.13,142.69,2.44
12,125.87,116.3,9.57
