month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,128.92,79.45,49.47
2,87.48,52.66,34.82
3,114.54,78.09,36.46
4,98.59,83.05,15.54
5,101.1,100.87,0.23
6,81.93,81.93,0.0
7,74.86,74.86,0.0
8,73.27,73.27,0.0
9,112.7,112.7,0.0
10,123.23,123.23,0.0
11,133.96,127.83,6.13
12,121.64,95.0,26.64
