month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,190.97,183.12,7.98
2,125.77,117.95,7.59
3,124.85,118.81,5.99
4,109.3,105.14,4.16
5,88.74,88.29,0.28
6,83.29,83.28,0.0
7,60.88,60.88,0.0
8,77.08,77.08,0.0
9,95.96,95.96,0.0
10,180.82,180.43,0.39
11,199.65,197.56,2.41
12,173.82,169.08,4.35
