month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,21.63,0.79,22.69
2,14.22,0.48,15.7
3,15.3,1.1,16.56
4,18.06,10.14,8.79
5,40.2,37.31,2.89
6,66.4,66.4,0.0
7,63.41,63.41,0.0
8,45.36,45.36,0.0
9,39.2,38.03,1.52
10,23.52,13.29,10.73
11,21.68,3.65,21.08
12,17.36,0.72,18.55
