month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,23.47,0.65,22.82
2,13.52,0.25,13.27
3,13.26,1.48,11.78
4,23.78,16.02,7.77
5,44.89,42.48,2.41
6,84.46,84.46,0.0
7,104.11,104.11,0.0
8,58.31,58.31,0.0
9,35.6,35.39,0.21
10,19.56,13.44,6.12
11,17.52,1.17,16.35
12,22.79,0.23,22.57
