month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,210.98,200.58,10.39
2,139.85,131.06,8.8
3,120.62,116.31,4.31
4,79.37,79.37,0.0
5,51.34,51.34,0.0
6,45.25,45.25,0.0
7,25.97,25.97,0.0
8,34.58,34.58,0.0
9,46.29,46.29,0.0
10,147.18,146.78,0.4
11,218.13,213.98,4.15
12,189.81,180.65,9.15
