month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,15.45,1.51,13.94
2,11.19,0.32,10.86
3,13.95,1.52,12.43
4,24.05,15.01,9.04
5,42.26,39.7,2.56
6,72.43,72.43,0.0
7,86.21,86.21,0.0
8,54.19,54.13,0.06
9,39.26,38.91,0.36
10,18.12,10.56,7.56
11,13.62,2.02,11.6
12,14.78,0.6,14.18
