month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,43.32,0.22,43.1
2,31.34,3.67,27.67
3,34.01,1.46,32.56
4,34.81,4.09,36.08
5,53.75,39.52,14.23
6,74.65,74.2,0.45
7,102.58,102.58,0.0
8,99.53,99.53,0.0
9,92.32,88.77,3.55
10,71.81,46.49,25.31
11,57.16,8.44,48.71
12,51.21,1.49,49.72
