month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,17.16,0.0,17.16
2,12.72,0.05,12.67
3,18.96,3.76,15.2
4,28.76,18.35,10.41
5,60.98,58.88,2.11
6,79.45,79.45,0.0
7,78.59,78.59,0.0
8,58.26,58.26,0.0
9,57.28,56.87,0.42
10,37.97,34.48,3.48
11,17.18,1.95,15.23
12,14.07,0.39,13.68
