month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,32.23,0.0,32.23
2,21.04,0.31,20.73
3,29.08,7.88,21.2
4,25.58,16.1,8.23
5,59.81,58.41,1.39
6,98.56,98.56,0.0
7,96.97,96.97,0.0
8,91.63,91.63,0.0
9,86.75,86.28,0.47
10,49.35,35.63,13.71
11,39.66,4.29,35.37
12,39.25,0.27,38.99
