month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,142.61,84.06,58.55
2,127.07,80.59,46.48
3,138.91,95.56,41.66
4,116.31,99.32,17.0
5,113.46,111.01,2.45
6,125.75,125.75,0.0
7,115.18,115.18,0.0
8,110.8,110.8,0.0
9,142.58,142.58,0.0
10,149.84,149.84,0.0
11,132.39,117.6,14.79
12,153.97,107.29,46.68
