month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,17.04,0.27,16.77
2,12.56,0.37,12.19
3,18.79,3.57,15.22
4,20.85,15.09,5.76
5,52.72,49.6,3.13
6,72.59,72.36,0.23
7,65.29,65.29,0.0
8,51.1,51.1,0.0
9,35.87,34.77,1.1
10,19.42,14.46,4.96
11,13.11,1.29,11.83
12,16.2,0.31,15.9
