month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,155.03,73.3,81.73
2,125.61,59.06,66.55
3,128.63,79.74,48.89
4,125.81,106.45,19.35
5,103.96,102.96,1.01
6,104.76,104.76,0.0
7,97.48,97.48,0.0
8,107.16,107.16,0.0
9,127.83,127.83,0.0
10,137.06,136.01,1.05
11,154.99,132.51,22.48
12,166.33,95.37,70.96
