month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,139.12,130.31,8.86
2,104.14,97.3,6.84
3,112.82,107.09,5.74
4,96.43,96.02,0.41
5,84.75,84.75,0.0
6,69.41,69.41,0.0
7,65.8,65.8,0.0
8,105.49,105.49,0.0
9,128.26,128.26,0.0
10,168.31,168.31,0.0
11,173.71,171.42,2.29
12,164.82,159.79,5.03
