month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,13.68,0.35,16.55
2,10.74,0.27,14.27
3,24.0,5.46,20.22
4,29.55,17.13,12.88
5,54.9,52.93,3.25
6,81.95,81.67,0.28
7,73.05,73.05,0.0
8,61.25,61.25,0.0
9,58.17,57.15,1.03
10,35.19,29.43,5.98
11,20.75,4.48,17.91
12,18.64,0.57,21.31
