month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,127.11,69.97,57.14
2,123.34,79.0,44.34
3,112.66,86.08,26.58
4,107.01,94.3,12.71
5,106.78,106.11,0.67
6,96.41,96.41,0.0
7,98.92,98.92,0.0
8,93.88,93.88,0.0
9,148.49,148.49,0.0
10,133.86,133.36,0.5
11,138.95,128.46,10.49
12,134.04,97.29,36.74
