month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,21.65,0.0,21.65
2,13.8,0.0,13.8
3,11.76,0.0,11.76
4,5.17,1.36,3.81
5,25.31,23.95,1.36
6,39.01,39.01,0.0
7,50.95,50.95,0.0
8,47.87,47.73,0.14
9,35.92,33.02,2.9
10,23.31,11.94,11.37
11,18.93,0.14,18.78
12,19.68,0.0,19.68
