month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,143.73,86.21,57.52
2,119.54,74.59,44.95
3,156.28,118.92,37.35
4,127.02,113.09,13.93
5,127.54,126.94,0.6
6,103.64,103.64,0.0
7,96.51,96.51,0.0
8,99.95,99.95,0.0
9,111.47,111.47,0.0
10,137.18,137.11,0.08
11,165.18,153.33,11.85
12,147.63,114.49,33.14
