month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,18.26,0.96,17.3
2,9.71,0.75,8.96
3,18.45,2.97,15.47
4,19.2,12.77,6.43
5,51.91,49.66,2.25
6,80.89,80.89,0.0
7,60.91,60.91,0.0
8,48.0,48.0,0.0
9,34.7,34.11,0.59
10,18.62,12.18,6.44
11,17.42,3.31,14.1
12,19.05,1.07,17.98
