month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,81.64,17.24,64.51
2,58.45,14.36,44.09
3,64.8,23.47,41.33
4,80.08,61.46,19.1
5,96.44,95.35,1.09
6,120.66,120.66,0.0
7,136.85,136.85,0.0
8,117.46,117.46,0.0
9,109.11,109.11,0.0
10,98.54,93.81,4.74
11,91.7,62.65,29.06
12,88.35,25.51,62.84
