month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,13.56,0.78,12.78
2,6.75,0.56,6.19
3,13.3,2.73,10.57
4,28.15,15.95,12.2
5,36.9,34.91,1.99
6,64.09,64.09,0.0
7,79.6,79.6,0.0
8,54.65,54.65,0.0
9,37.51,36.26,1.25
10,17.32,8.19,9.13
11,16.38,1.99,14.39
12,15.81,0.41,15.4
