month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,17.18,0.88,16.31
2,10.78,0.13,10.65
3,17.95,1.04,16.92
4,28.88,16.44,12.33
5,41.66,37.8,3.86
6,70.95,70.91,0.05
7,78.88,78.88,0.0
8,62.64,62.6,0.04
9,41.24,40.52,0.72
10,17.55,10.04,7.53
11,15.84,1.75,14.09
12,12.83,0.1,12.73
