month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,30.58,0.54,30.03
2,24.84,1.34,23.5
3,33.62,4.61,29.01
4,34.5,12.43,22.08
5,61.01,56.64,4.37
6,99.01,98.93,0.08
7,87.64,87.64,0.0
8,75.77,75.77,0.0
9,67.48,66.44,1.04
10,42.65,27.56,15.09
11,28.62,2.93,25.68
12,32.1,0.52,31.57
