month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,156.58,146.2,10.38
2,93.31,87.69,5.62
3,81.28,78.6,2.68
4,51.0,51.0,0.0
5,40.28,40.28,0.0
6,33.48,33.48,0.0
7,18.81,18.81,0.0
8,26.59,26.59,0.0
9,29.06,29.06,0.0
10,90.98,90.56,0.42
11,163.89,158.62,5.27
12,146.58,136.1,10.48
