month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,24.45,0.0,24.45
2,18.47,0.0,18.47
3,29.57,10.19,19.56
4,34.85,22.01,12.91
5,46.62,45.48,1.14
6,69.44,69.44,0.0
7,78.73,78.73,0.0
8,62.75,62.75,0.0
9,52.13,51.78,0.35
10,38.59,32.39,6.2
11,22.79,5.03,17.76
12,24.83,1.44,23.39
