month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,100.89,32.55,68.34
2,81.72,28.87,52.85
3,86.97,42.16,44.81
4,86.79,60.01,26.78
5,90.14,86.73,3.41
6,90.71,90.71,0.0
7,79.28,79.28,0.0
8,88.93,88.93,0.0
9,107.92,107.92,0.0
10,115.03,114.8,0.24
11,124.13,110.64,13.49
12,117.64,61.79,55.86
