month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,111.71,63.2,48.5
2,120.16,83.06,37.1
3,102.17,77.32,24.86
4,125.3,117.66,7.63
5,117.41,116.22,1.19
6,138.28,138.28,0.0
7,119.1,119.1,0.0
8,92.96,92.96,0.0
9,139.54,139.54,0.0
10,147.19,147.1,0.09
11,149.79,143.26,6.53
12,121.47,86.66,34.82
