month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,11.13,0.04,11.09
2,10.0,0.21,9.79
3,15.33,2.32,12.93
4,25.05,17.66,7.39
5,39.95,35.71,4.24
6,72.87,72.87,0.0
7,32.9,32.9,0.0
8,32.88,32.47,0.42
9,34.9,33.9,0.99
10,14.39,8.97,5.42
11,15.0,1.8,13.2
12,11.55,0.62,10.93
