month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,17.38,1.4,20.15
2,10.93,0.39,16.07
3,15.36,1.5,16.62
4,20.94,9.28,13.31
5,42.18,37.35,4.53
6,83.31,83.31,0.0
7,101.39,101.39,0.0
8,66.93,66.61,0.32
9,38.65,37.1,1.65
10,19.11,10.69,9.26
11,13.34,1.69,15.74
12,15.04,1.09,17.97
