month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,99.62,16.9,82.72
2,66.31,8.17,58.15
3,87.84,20.08,67.76
4,85.91,55.77,30.14
5,119.87,117.71,2.16
6,114.65,114.65,0.0
7,129.6,129.6,0.0
8,117.45,117.45,0.0
9,120.51,119.88,0.63
10,119.48,110.85,8.64
11,103.75,64.64,39.11
12,87.09,26.64,60.45
