month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,185.68,163.15,22.53
2,115.52,102.77,12.75
3,113.39,104.86,8.53
4,64.33,64.33,0.0
5,44.52,44.52,0.0
6,40.31,40.31,0.0
7,20.56,20.56,0.0
8,33.1,33.1,0.0
9,29.38,29.38,0.0
10,96.02,95.65,0.37
11,178.14,171.51,6.63
12,175.95,166.49,9.46
