month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,21.11,0.0,21.11
2,14.77,0.37,14.4
3,25.82,6.61,19.21
4,24.32,16.01,8.31
5,65.73,60.31,5.42
6,90.48,90.48,0.0
7,77.74,77.74,0.0
8,64.26,64.26,0.0
9,56.0,54.93,1.07
10,35.02,25.13,9.88
11,20.39,4.81,15.58
12,19.41,0.15,19.26
