month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,24.79,0.57,24.22
2,18.54,1.33,17.22
3,31.25,11.51,19.74
4,28.14,16.33,11.81
5,61.84,57.27,4.57
6,89.4,89.4,0.0
7,78.08,78.08,0.0
8,65.67,65.67,0.0
9,50.1,49.88,0.22
10,40.11,33.97,6.14
11,27.72,7.51,20.21
12,30.33,1.84,28.49
