month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,110.86,63.03,47.83
2,87.93,45.33,42.6
3,108.33,75.17,33.15
4,94.22,81.41,12.81
5,103.49,102.64,0.85
6,102.45,102.45,0.0
7,86.74,86.74,0.0
8,97.57,97.57,0.0
9,114.81,114.81,0.0
10,140.63,139.79,0.84
11,140.16,130.17,9.99
12,127.92,85.25,42.66
