month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,12.55,0.06,12.49
2,9.98,0.14,9.84
3,17.63,0.27,17.35
4,14.18,10.14,4.03
5,50.29,48.56,1.73
6,83.86,83.86,0.0
7,79.61,79.61,0.0
8,65.83,65.83,0.0
9,51.02,50.14,0.88
10,18.85,12.84,6.02
11,10.52,1.84,8.67
12,14.77,0.09,14.68
