month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,24.18,0.0,24.18
2,21.25,0.05,21.2
3,19.05,0.11,18.95
4,15.36,4.65,10.72
5,33.1,26.56,6.54
6,59.51,59.51,0.0
7,87.06,87.06,0.0
8,77.42,77.42,0.0
9,63.78,61.49,2.29
10,36.59,10.35,26.14
11,37.66,0.11,37.55
12,22.52,0.01,22.51
