month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,18.04,0.07,17.97
2,12.99,0.44,12.54
3,20.51,4.31,16.2
4,22.75,13.28,9.47
5,57.51,52.7,4.82
6,81.53,81.53,0.0
7,70.88,70.88,0.0
8,57.17,57.17,0.0
9,44.62,43.39,1.23
10,23.53,16.65,6.89
11,18.52,2.47,16.04
12,21.86,0.34,21.52
