month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,104.35,33.31,73.94
2,81.24,30.63,51.09
3,109.62,50.39,59.69
4,92.48,63.79,27.52
5,106.18,102.79,3.02
6,87.38,87.38,0.0
7,106.12,106.12,0.0
8,85.43,85.43,0.0
9,90.63,90.62,0.01
10,97.86,96.07,1.37
11,105.17,82.63,22.47
12,93.69,43.96,49.87
