month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,157.48,95.52,61.96
2,138.08,86.92,51.16
3,144.11,110.88,33.24
4,139.86,123.51,16.35
5,121.91,118.68,3.24
6,108.18,108.18,0.0
7,110.22,110.22,0.0
8,98.55,98.55,0.0
9,141.61,141.61,0.0
10,146.04,144.48,1.56
11,159.11,146.87,12.24
12,156.91,111.93,44.98
