month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,17.56,0.07,17.56
2,13.2,0.26,12.98
3,21.48,3.83,17.59
4,26.11,14.11,12.04
5,52.14,47.39,4.76
6,76.91,76.91,0.0
7,71.44,71.44,0.0
8,66.13,66.13,0.0
9,59.29,59.0,0.29
10,38.29,30.2,8.27
11,26.13,5.61,20.36
12,22.35,0.02,22.42
