month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,131.71,93.38,38.33
2,130.34,94.07,36.28
3,134.91,111.16,23.75
4,115.72,105.84,9.88
5,109.85,108.23,1.63
6,117.8,117.8,0.0
7,120.38,120.38,0.0
8,103.94,103.94,0.0
9,124.32,124.32,0.0
10,134.27,133.67,0.6
11,146.56,138.89,7.67
12,141.04,112.68,28.36
