month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,13.74,0.2,13.54
2,11.47,0.91,10.56
3,21.7,2.71,18.99
4,16.95,12.98,3.97
5,49.25,45.93,3.33
6,69.31,69.31,0.0
7,59.24,59.24,0.0
8,31.48,31.48,0.0
9,34.98,30.68,4.3
10,12.75,7.81,4.95
11,9.24,1.35,7.89
12,10.87,0.0,10.87
