month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,19.53,0.67,24.11
2,17.52,0.43,21.12
3,18.23,1.24,21.47
4,14.7,7.94,7.64
5,35.84,30.15,6.06
6,51.32,51.31,0.01
7,66.2,66.2,0.0
8,43.29,43.19,0.09
9,31.59,28.82,2.57
10,30.64,13.35,18.63
11,24.52,1.17,28.84
12,18.76,0.52,23.65
