month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,17.21,0.59,16.62
2,11.3,0.2,11.1
3,19.99,3.99,16.0
4,22.37,16.47,5.9
5,55.12,51.74,3.38
6,75.02,75.02,0.0
7,62.04,62.04,0.0
8,46.82,46.82,0.0
9,37.91,35.76,2.15
10,18.78,12.87,5.91
11,14.29,2.13,12.17
12,17.0,0.15,16.85
