month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,14.75,0.0,14.75
2,7.9,0.0,7.9
3,7.57,0.0,7.57
4,3.14,0.9,2.24
5,15.19,14.11,1.08
6,30.57,30.57,0.0
7,39.63,39.63,0.0
8,37.3,37.3,0.0
9,26.82,24.53,2.29
10,17.7,8.71,8.99
11,14.68,0.09,14.6
12,12.33,0.0,12.33
