month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,55.41,0.02,55.39
2,32.24,2.48,29.76
3,30.15,6.79,23.36
4,43.58,29.65,13.93
5,62.86,61.7,1.16
6,86.28,86.28,0.0
7,91.29,91.29,0.0
8,94.25,90.22,0.13
9,99.39,98.46,0.94
10,91.83,80.27,11.56
11,73.82,30.0,43.82
12,63.68,5.56,58.13
