month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,33.47,0.4,42.77
2,23.8,0.63,29.36
3,31.92,7.22,28.44
4,45.7,22.09,24.03
5,71.66,66.05,4.64
6,84.54,84.5,0.04
7,108.62,108.62,0.0
8,83.55,83.55,0.0
9,101.6,99.5,2.01
10,83.1,62.32,19.61
11,58.66,17.49,46.75
12,38.0,3.72,44.96
