month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,20.43,2.0,18.42
2,10.16,0.34,9.82
3,21.72,5.16,16.56
4,24.21,17.7,6.51
5,47.0,44.84,2.16
6,74.47,74.47,0.0
7,42.15,42.15,0.0
8,37.09,37.09,0.0
9,35.64,35.06,0.58
10,20.19,13.95,6.24
11,14.72,2.43,12.3
12,15.15,0.75,14.4
