month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,19.72,0.92,18.8
2,10.5,0.14,10.36
3,17.54,1.61,15.93
4,26.97,16.92,10.05
5,44.41,41.73,2.7
6,68.21,68.21,0.0
7,72.52,72.52,0.0
8,61.14,61.03,0.1
9,37.88,37.16,0.73
10,17.13,9.77,7.36
11,17.7,1.36,16.35
12,18.03,0.48,17.55
