month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,23.31,0.02,23.28
2,15.14,0.1,15.04
3,21.17,3.45,17.72
4,20.96,11.78,9.18
5,47.12,45.57,1.55
6,81.56,81.56,0.0
7,76.48,76.48,0.0
8,65.28,65.28,0.0
9,42.93,42.06,0.87
10,23.59,18.43,5.16
11,20.0,2.79,17.2
12,26.88,0.43,26.45
