month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,316.72,309.8,6.91
2,218.21,207.13,11.08
3,220.13,217.58,2.55
4,196.55,196.04,0.51
5,126.0,125.91,0.08
6,121.51,121.51,0.0
7,82.1,82.1,0.0
8,110.42,110.42,0.0
9,155.79,155.79,0.0
10,326.85,326.64,0.21
11,390.24,387.9,2.34
12,319.45,314.48,4.97
