month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,428.52,425.99,2.53
2,267.98,263.91,4.07
3,285.9,283.76,2.14
4,219.65,219.65,0.0
5,137.41,137.41,0.0
6,104.15,104.15,0.0
7,54.26,54.26,0.0
8,74.05,74.05,0.0
9,99.72,99.72,0.0
10,283.75,283.7,0.05
11,428.06,425.38,2.68
12,383.02,379.32,3.7
