month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,101.24,18.88,82.36
2,86.38,18.09,68.29
3,96.63,30.62,66.0
4,79.85,56.94,23.79
5,111.88,109.99,1.54
6,128.94,128.94,0.0
7,130.48,130.48,0.0
8,150.29,150.29,0.0
9,105.99,105.98,0.01
10,101.42,95.64,5.78
11,107.17,68.48,38.68
12,118.04,35.77,82.27
