month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,131.22,123.78,7.43
2,84.02,78.48,5.53
3,77.82,75.17,2.65
4,57.21,57.21,0.0
5,44.26,44.26,0.0
6,34.79,34.79,0.0
7,23.55,23.55,0.0
8,30.64,30.64,0.0
9,26.21,26.21,0.0
10,79.16,78.57,0.59
11,142.43,141.61,0.83
12,134.2,121.23,12.97
