month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,17.33,0.0,17.33
2,9.41,0.31,9.09
3,17.32,1.16,16.16
4,14.1,10.64,3.46
5,48.11,45.56,2.56
6,70.25,70.25,0.0
7,59.66,59.66,0.0
8,32.07,32.07,0.0
9,33.98,33.22,0.76
10,20.19,12.84,7.35
11,16.46,2.64,13.82
12,18.86,0.0,18.86
