month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,21.04,0.08,20.96
2,14.61,0.42,14.19
3,23.36,9.99,13.37
4,31.01,21.58,9.43
5,58.71,55.93,2.78
6,91.03,91.03,0.0
7,66.76,66.76,0.0
8,64.57,64.57,0.0
9,51.42,49.49,1.93
10,40.75,31.41,9.35
11,22.66,5.68,16.98
12,17.14,2.55,14.59
